date,total_inflows,total_outflows,net_liquidity_position,alm_gap,cumulative_alm_gap,liquidity_coverage_ratio,funding_stress_flag,liquidity_risk_score,repo_rate,cp_rate,rate_spread,market_stress_flag
2024-04-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,54698786584698.35,16.29979846698477,0,602407.0438823431,7.31,6.41,-0.8999999999999995,0
2024-04-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,54765088144194.95,16.29979846698477,0,602919.2591070081,5.93,7.09,1.1600000000000001,1
2024-04-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,54831389703691.555,16.29979846698477,0,627244.6031521048,6.87,5.06,-1.8100000000000005,0
2024-04-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,54897691263188.16,16.29979846698477,0,630155.1317465038,4.19,7.5,3.3099999999999996,1
2024-04-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,54963992822684.76,16.29979846698477,0,606371.7984468599,6.69,8.28,1.589999999999999,0
2024-04-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55030294382181.36,16.29979846698477,0,608044.8038450317,6.54,6.78,0.2400000000000002,0
2024-04-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55096595941677.96,16.29979846698477,0,626151.0180174753,7.25,6.74,-0.5099999999999998,0
2024-04-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55162897501174.56,16.29979846698477,0,585894.152653343,7.1,8.13,1.0300000000000011,0
2024-04-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55229199060671.164,16.29979846698477,0,569644.8706051575,5.74,5.1,-0.6400000000000006,0
2024-04-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55295500620167.766,16.29979846698477,0,596610.4513230211,5.91,6.62,0.71,0
2024-04-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55361802179664.37,16.29979846698477,0,583737.7919573521,6.54,5.53,-1.0099999999999998,0
2024-04-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55428103739160.97,16.29979846698477,0,622900.2681000264,7.36,5.33,-2.0300000000000002,0
2024-04-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55494405298657.57,16.29979846698477,0,587877.1267282487,4.36,8.38,4.0200000000000005,0
2024-04-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55560706858154.17,16.29979846698477,0,644230.5432976547,6.23,8.13,1.9000000000000004,0
2024-04-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55627008417650.77,16.29979846698477,0,583682.3459372282,4.75,6.77,2.0199999999999996,0
2024-04-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55693309977147.375,16.29979846698477,0,608421.7021040318,5.95,5.36,-0.5899999999999999,0
2024-04-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55759611536643.98,16.29979846698477,0,626010.8868918119,4.29,5.85,1.5599999999999996,0
2024-04-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55825913096140.58,16.29979846698477,0,589127.2663289084,7.06,6.37,-0.6899999999999995,0
2024-04-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55892214655637.18,16.29979846698477,0,625481.0510178319,4.82,7.03,2.21,1
2024-04-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,55958516215133.78,16.29979846698477,0,573207.9351834491,4.78,7.87,3.09,0
2024-04-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56024817774630.38,16.29979846698477,0,588779.4108513322,7.35,6.17,-1.1799999999999997,0
2024-04-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56091119334126.984,16.29979846698477,0,641585.800349849,7.4,8.38,0.9800000000000004,1
2024-04-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56157420893623.586,16.29979846698477,0,622870.9919955138,5.59,7.72,2.13,0
2024-04-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56223722453120.19,16.29979846698477,0,608895.3353155543,6.48,8.53,2.049999999999999,1
2024-04-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56290024012616.79,16.29979846698477,0,585829.2769017429,5.03,7.32,2.29,0
2024-04-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56356325572113.39,16.29979846698477,0,602322.0182952264,5.01,8.53,3.5199999999999996,1
2024-04-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56422627131609.99,16.29979846698477,0,626839.7413836778,6.87,8.97,2.1000000000000005,0
2024-05-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56488928691106.59,16.29979846698477,0,587885.7296638214,6.17,7.91,1.7400000000000002,1
2024-05-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56555230250603.195,16.29979846698477,0,603242.3518727379,7.25,7.66,0.41000000000000014,1
2024-05-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56621531810099.8,16.29979846698477,0,583337.1761183926,6.95,6.27,-0.6800000000000006,0
2024-05-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56687833369596.4,16.29979846698477,0,605741.0548597884,4.71,8.3,3.5900000000000007,1
2024-05-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56754134929093.0,16.29979846698477,0,623756.5657825785,4.85,8.71,3.860000000000001,0
2024-05-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56820436488589.6,16.29979846698477,0,631164.2701084265,6.01,6.23,0.22000000000000064,1
2024-05-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56886738048086.2,16.29979846698477,0,629531.7815114907,5.81,7.43,1.62,1
2024-05-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,56953039607582.805,16.29979846698477,0,593525.5641710986,5.02,5.73,0.7100000000000009,1
2024-05-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57019341167079.41,16.29979846698477,0,593158.287893811,4.82,8.08,3.26,1
2024-05-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57085642726576.01,16.29979846698477,0,615516.5434828942,4.05,5.97,1.92,1
2024-05-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57151944286072.61,16.29979846698477,0,634341.796697385,6.68,6.75,0.07000000000000028,1
2024-05-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57218245845569.21,16.29979846698477,0,589920.160033384,7.27,5.43,-1.8399999999999999,0
2024-05-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57284547405065.81,16.29979846698477,0,600681.3165570407,5.59,6.09,0.5,1
2024-05-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57350848964562.414,16.29979846698477,0,611864.4870786014,6.9,6.18,-0.7200000000000006,0
2024-05-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57417150524059.016,16.29979846698477,0,590368.6990034928,4.16,8.92,4.76,0
2024-05-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57483452083555.62,16.29979846698477,0,592574.681322875,6.04,6.28,0.2400000000000002,1
2024-05-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57549753643052.22,16.29979846698477,0,600483.8783196483,4.58,5.57,0.9900000000000002,1
2024-05-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57616055202548.82,16.29979846698477,0,593159.6721326552,6.47,7.2,0.7300000000000004,1
2024-05-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57682356762045.42,16.29979846698477,0,632534.4710643106,4.93,5.55,0.6200000000000001,0
2024-05-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57748658321542.02,16.29979846698477,0,620650.9566666114,4.57,8.98,4.41,1
2024-05-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57814959881038.625,16.29979846698477,0,620752.5663884155,5.21,8.28,3.0699999999999994,1
2024-05-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57881261440535.23,16.29979846698477,0,626804.927235639,5.45,8.17,2.7199999999999998,1
2024-05-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,57947563000031.83,16.29979846698477,0,616680.6497706757,4.04,5.8,1.7599999999999998,1
2024-05-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58013864559528.43,16.29979846698477,0,607502.1569556777,4.05,8.49,4.44,0
2024-05-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58080166119025.03,16.29979846698477,0,599234.570940369,5.65,8.9,3.25,1
2024-05-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58146467678521.63,16.29979846698477,0,626022.510053473,6.3,6.16,-0.13999999999999968,0
2024-05-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58212769238018.234,16.29979846698477,0,668954.3001311999,5.69,8.36,2.669999999999999,1
2024-05-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58279070797514.836,16.29979846698477,0,620641.1606900542,7.17,8.07,0.9000000000000004,0
2024-05-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58345372357011.44,16.29979846698477,0,623655.7641764682,6.28,6.23,-0.04999999999999982,0
2024-05-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58411673916508.04,16.29979846698477,0,605373.4641360625,4.22,7.81,3.59,0
2024-05-31,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58477975476004.64,16.29979846698477,0,638432.1865017326,7.12,7.17,0.04999999999999982,1
2024-06-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58544277035501.24,16.29979846698477,0,613841.8437583706,6.7,5.22,-1.4800000000000004,0
2024-06-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58610578594997.84,16.29979846698477,0,569035.7671211382,5.93,6.67,0.7400000000000002,0
2024-06-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58676880154494.445,16.29979846698477,0,600156.4919329981,6.87,8.94,2.0699999999999994,0
2024-06-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58743181713991.05,16.29979846698477,0,587785.7069387516,6.31,7.63,1.3200000000000003,0
2024-06-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58809483273487.65,16.29979846698477,0,588025.6475520852,4.94,8.73,3.79,1
2024-06-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58875784832984.25,16.29979846698477,0,598331.1226088239,5.41,6.75,1.3399999999999999,0
2024-06-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,58942086392480.85,16.29979846698477,0,643630.3040277904,5.33,5.32,-0.009999999999999787,0
2024-06-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59008387951977.45,16.29979846698477,0,634768.6515682222,4.2,8.65,4.45,0
2024-06-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59074689511474.055,16.29979846698477,0,630324.0843791688,6.14,6.18,0.040000000000000036,0
2024-06-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59140991070970.66,16.29979846698477,0,595187.1196542364,5.71,5.14,-0.5700000000000003,0
2024-06-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59207292630467.26,16.29979846698477,0,567030.659142654,5.24,6.41,1.17,0
2024-06-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59273594189963.86,16.29979846698477,0,618868.6450937191,4.5,6.72,2.2199999999999998,1
2024-06-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59339895749460.46,16.29979846698477,0,595459.2332742371,4.65,6.83,2.1799999999999997,1
2024-06-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59406197308957.06,16.29979846698477,0,588842.8504526687,6.71,7.23,0.5200000000000005,0
2024-06-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59472498868453.664,16.29979846698477,0,602049.9471210281,6.66,5.2,-1.46,0
2024-06-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59538800427950.266,16.29979846698477,0,589898.605757853,4.06,7.52,3.46,1
2024-06-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59605101987446.87,16.29979846698477,0,657469.0765749571,6.76,7.55,0.79,1
2024-06-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59671403546943.47,16.29979846698477,0,597961.7032808487,6.37,8.13,1.7600000000000007,1
2024-06-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59737705106440.07,16.29979846698477,0,630546.3455262148,7.37,7.52,0.14999999999999947,0
2024-06-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59804006665936.67,16.29979846698477,0,559305.5796219073,4.02,8.63,4.610000000000001,1
2024-06-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59870308225433.27,16.29979846698477,0,578904.8348219076,6.57,7.72,1.1499999999999995,1
2024-06-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,59936609784929.875,16.29979846698477,0,564234.8295869741,4.84,7.58,2.74,0
2024-06-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60002911344426.48,16.29979846698477,0,605770.982077868,6.77,6.85,0.08000000000000007,1
2024-06-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60069212903923.08,16.29979846698477,0,637034.0123689772,5.91,5.08,-0.8300000000000001,0
2024-06-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60135514463419.68,16.29979846698477,0,623797.3808807405,4.55,7.47,2.92,0
2024-06-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60201816022916.28,16.29979846698477,0,610042.2764151825,4.8,6.54,1.7400000000000002,0
2024-06-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60268117582412.88,16.29979846698477,0,613976.874964416,4.53,7.57,3.04,0
2024-06-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60334419141909.484,16.29979846698477,0,619721.5175368402,6.96,6.32,-0.6399999999999997,0
2024-06-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60400720701406.086,16.29979846698477,0,621036.2653471705,6.14,7.51,1.37,1
2024-06-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60467022260902.69,16.29979846698477,0,606906.9197914344,6.5,7.72,1.2199999999999998,1
2024-07-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60533323820399.29,16.29979846698477,0,615849.1457620532,6.44,6.63,0.1899999999999995,0
2024-07-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60599625379895.89,16.29979846698477,0,608836.2689482638,4.56,6.35,1.79,1
2024-07-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60665926939392.49,16.29979846698477,0,574362.863129133,6.35,6.98,0.6300000000000008,0
2024-07-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60732228498889.09,16.29979846698477,0,626847.3461428441,4.94,7.6,2.6599999999999993,0
2024-07-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60798530058385.695,16.29979846698477,0,624082.471483785,5.22,8.08,2.8600000000000003,0
2024-07-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60864831617882.3,16.29979846698477,0,581821.7569093598,7.3,8.37,1.0699999999999994,0
2024-07-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60931133177378.9,16.29979846698477,0,595448.4682712001,4.79,7.37,2.58,0
2024-07-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,60997434736875.5,16.29979846698477,0,617708.7669153073,5.12,8.58,3.46,1
2024-07-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61063736296372.1,16.29979846698477,0,579768.1227724828,4.27,6.13,1.8600000000000003,0
2024-07-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61130037855868.7,16.29979846698477,0,619823.736805509,4.71,8.48,3.7700000000000005,1
2024-07-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61196339415365.305,16.29979846698477,0,628655.9137206258,6.15,7.05,0.8999999999999995,1
2024-07-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61262640974861.91,16.29979846698477,0,607082.6456462798,5.69,5.27,-0.4200000000000008,0
2024-07-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61328942534358.51,16.29979846698477,0,620568.0445321706,5.7,7.02,1.3199999999999994,1
2024-07-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61395244093855.11,16.29979846698477,0,568058.8338587756,4.51,8.6,4.09,0
2024-07-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61461545653351.71,16.29979846698477,0,577838.8276742718,4.84,5.14,0.2999999999999998,0
2024-07-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61527847212848.31,16.29979846698477,0,587647.6696829167,5.51,5.58,0.07000000000000028,0
2024-07-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61594148772344.914,16.29979846698477,0,626478.8265830646,5.04,7.46,2.42,0
2024-07-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61660450331841.516,16.29979846698477,0,585458.3254007294,4.32,8.75,4.43,1
2024-07-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61726751891338.12,16.29979846698477,0,596495.0717269253,5.25,7.05,1.7999999999999998,1
2024-07-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61793053450834.72,16.29979846698477,0,582417.1070206974,5.24,6.4,1.1600000000000001,1
2024-07-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61859355010331.32,16.29979846698477,0,635278.0164611014,4.67,6.98,2.3100000000000005,1
2024-07-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61925656569827.92,16.29979846698477,0,574354.3654021018,6.59,5.49,-1.0999999999999996,0
2024-07-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,61991958129324.52,16.29979846698477,0,614543.0257859398,6.06,8.11,2.05,0
2024-07-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62058259688821.125,16.29979846698477,0,642994.9335899607,4.72,6.2,1.4800000000000004,0
2024-07-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62124561248317.73,16.29979846698477,0,607679.010998777,5.9,8.33,2.4299999999999997,0
2024-07-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62190862807814.33,16.29979846698477,0,622985.6388012981,6.24,5.95,-0.29000000000000004,0
2024-07-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62257164367310.93,16.29979846698477,0,603135.7290894865,6.84,5.22,-1.62,0
2024-07-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62323465926807.53,16.29979846698477,0,580464.2056879032,4.59,8.84,4.25,1
2024-07-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62389767486304.13,16.29979846698477,0,627986.1469170549,6.48,6.92,0.4399999999999995,1
2024-07-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62456069045800.734,16.29979846698477,0,616650.0934871631,7.04,7.11,0.07000000000000028,1
2024-07-31,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62522370605297.336,16.29979846698477,0,598901.4645693968,5.63,8.15,2.5200000000000005,1
2024-08-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62588672164793.94,16.29979846698477,0,581270.505232129,5.15,8.43,3.2799999999999994,1
2024-08-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62654973724290.54,16.29979846698477,0,628342.2476247026,6.92,5.95,-0.9699999999999998,0
2024-08-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62721275283787.14,16.29979846698477,0,603950.1207094567,6.73,5.31,-1.4200000000000008,0
2024-08-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62787576843283.74,16.29979846698477,0,619162.4870808484,5.36,5.37,0.009999999999999787,0
2024-08-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62853878402780.34,16.29979846698477,0,617881.3505454403,5.1,8.56,3.460000000000001,1
2024-08-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62920179962276.945,16.29979846698477,0,593334.0171704808,5.28,6.7,1.42,1
2024-08-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,62986481521773.55,16.29979846698477,0,575605.6349301398,6.3,8.32,2.0200000000000005,1
2024-08-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63052783081270.15,16.29979846698477,0,598421.7783545934,4.17,5.49,1.3200000000000003,1
2024-08-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63119084640766.75,16.29979846698477,0,624808.0959699904,6.26,5.56,-0.7000000000000002,0
2024-08-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63185386200263.35,16.29979846698477,0,620395.4715973772,4.98,8.33,3.3499999999999996,1
2024-08-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63251687759759.95,16.29979846698477,0,631930.648590716,6.06,6.49,0.4300000000000006,0
2024-08-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63317989319256.555,16.29979846698477,0,604591.0323420202,4.38,6.85,2.4699999999999998,1
2024-08-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63384290878753.16,16.29979846698477,0,624410.8776074243,5.69,5.27,-0.4200000000000008,0
2024-08-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63450592438249.76,16.29979846698477,0,633141.2932156314,6.5,6.96,0.45999999999999996,1
2024-08-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63516893997746.36,16.29979846698477,0,616604.1931664591,7.35,7.34,-0.009999999999999787,0
2024-08-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63583195557242.96,16.29979846698477,0,614797.9631953029,5.88,5.63,-0.25,0
2024-08-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63649497116739.56,16.29979846698477,0,628303.3573422533,7.16,6.06,-1.1000000000000005,0
2024-08-18,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63715798676236.164,16.29979846698477,0,630654.110477862,7.05,7.75,0.7000000000000002,0
2024-08-19,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63782100235732.766,16.29979846698477,0,632549.6864903736,5.33,6.52,1.1899999999999995,1
2024-08-20,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63848401795229.37,16.29979846698477,0,623592.5876623752,7.1,8.59,1.4900000000000002,1
2024-08-21,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63914703354725.97,16.29979846698477,0,565916.0855093068,7.02,6.39,-0.6299999999999999,0
2024-08-22,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,63981004914222.57,16.29979846698477,0,560628.674629532,7.16,8.21,1.0500000000000007,0
2024-08-23,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64047306473719.17,16.29979846698477,0,617756.0445667886,4.23,5.75,1.5199999999999996,0
2024-08-24,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64113608033215.77,16.29979846698477,0,627352.5024563823,4.85,7.04,2.1900000000000004,1
2024-08-25,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64179909592712.375,16.29979846698477,0,627016.6102330157,5.65,7.98,2.33,1
2024-08-26,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64246211152208.98,16.29979846698477,0,641673.9249144476,6.54,5.9,-0.6399999999999997,0
2024-08-27,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64312512711705.58,16.29979846698477,0,580624.8859654008,5.92,6.65,0.7300000000000004,1
2024-08-28,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64378814271202.18,16.29979846698477,0,547460.5424224755,4.93,7.65,2.7200000000000006,1
2024-08-29,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64445115830698.78,16.29979846698477,0,615586.0195325634,5.24,5.18,-0.0600000000000005,0
2024-08-30,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64511417390195.38,16.29979846698477,0,647476.2249403727,5.38,8.21,2.830000000000001,1
2024-08-31,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64577718949691.984,16.29979846698477,0,599853.6164750864,5.95,7.34,1.3899999999999997,0
2024-09-01,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64644020509188.586,16.29979846698477,0,641895.2630678396,6.89,8.23,1.3400000000000007,0
2024-09-02,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64710322068685.19,16.29979846698477,0,613531.1063590298,7.2,8.46,1.2600000000000007,0
2024-09-03,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64776623628181.79,16.29979846698477,0,633287.7336308986,7.46,7.39,-0.07000000000000028,0
2024-09-04,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64842925187678.39,16.29979846698477,0,607009.9099464767,5.18,8.34,3.16,0
2024-09-05,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64909226747174.99,16.29979846698477,0,582709.5573838654,5.56,8.79,3.2299999999999995,1
2024-09-06,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,64975528306671.59,16.29979846698477,0,625869.6205877196,5.33,6.29,0.96,0
2024-09-07,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65041829866168.195,16.29979846698477,0,577690.0269094164,4.84,6.63,1.79,1
2024-09-08,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65108131425664.8,16.29979846698477,0,628079.2678551254,4.96,6.09,1.13,1
2024-09-09,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65174432985161.4,16.29979846698477,0,573361.7106888341,6.17,6.44,0.27000000000000046,0
2024-09-10,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65240734544658.0,16.29979846698477,0,620224.3843553606,5.8,5.69,-0.10999999999999943,0
2024-09-11,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65307036104154.6,16.29979846698477,0,618643.0556917322,4.28,5.54,1.2599999999999998,1
2024-09-12,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65373337663651.2,16.29979846698477,0,633342.559752886,6.62,5.69,-0.9299999999999997,0
2024-09-13,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65439639223147.805,16.29979846698477,0,620255.0386620272,5.61,5.84,0.22999999999999954,1
2024-09-14,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65505940782644.41,16.29979846698477,0,583895.0390901328,4.55,6.99,2.4400000000000004,0
2024-09-15,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65572242342141.01,16.29979846698477,0,612727.749578442,5.91,5.23,-0.6799999999999997,0
2024-09-16,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65638543901637.61,16.29979846698477,0,617494.9999052124,5.31,5.52,0.20999999999999996,0
2024-09-17,70635051838.98332,4333492342.378008,66301559496.605316,66301559496.605316,65704845461134.21,16.29979846698477,0,602376.9605063605,5.63,5.69,0.0600000000000005,1
